word: wince	start: 1736660332.828661	end: 1736660333.865756
word: russe	start: 1736661142.761439	end: 1736661143.360373
word: hydra	start: 1736661143.360389	end: 1736661144.418413
word: fenis	start: 1736661144.418430	end: 1736661145.473648
word: predy	start: 1736661145.473670	end: 1736661146.521634
word: carns	start: 1736661146.521650	end: 1736661147.565260
word: sappy	start: 1736661147.565276	end: 1736661148.168683
word: pilus	start: 1736661148.168707	end: 1736661149.222253
word: apism	start: 1736661149.222269	end: 1736661150.287328
word: wifty	start: 1736661150.287345	end: 1736661151.356961
word: dummy	start: 1736661151.356979	end: 1736661151.959807
word: dicer	start: 1736661151.959826	end: 1736661153.019875
word: lepta	start: 1736661153.019894	end: 1736661154.067708
word: sturt	start: 1736661154.067725	end: 1736661154.677231
word: caeca	start: 1736661154.677249	end: 1736661154.995700
word: ayont	start: 1736661154.995716	end: 1736661156.074706
word: frill	start: 1736661156.074724	end: 1736661156.660136
word: darts	start: 1736661156.660158	end: 1736661157.696561
word: reoil	start: 1736661157.696578	end: 1736661158.744370
word: uncos	start: 1736661158.744396	end: 1736661159.794354
word: mitts	start: 1736661159.794371	end: 1736661160.389404
word: awner	start: 1736661160.389420	end: 1736661161.450697
word: molls	start: 1736661161.450714	end: 1736661162.041886
word: zoeal	start: 1736661162.041908	end: 1736661163.082768
word: newbs	start: 1736661163.082784	end: 1736661164.155266
word: tufts	start: 1736661164.155283	end: 1736661164.733222
word: haggs	start: 1736661164.733248	end: 1736661165.329373
word: tyers	start: 1736661165.329422	end: 1736661166.380680
word: pasta	start: 1736661166.380696	end: 1736661166.979453
word: preen	start: 1736661166.979468	end: 1736661167.571122
word: bawds	start: 1736661167.571139	end: 1736661168.638072
word: carol	start: 1736661168.638088	end: 1736661169.684428
word: super	start: 1736661169.684444	end: 1736661170.756001
word: imido	start: 1736661170.756020	end: 1736661171.336287
word: supes	start: 1736661171.336309	end: 1736661171.929650
word: geits	start: 1736661171.929666	end: 1736661172.982322
word: avale	start: 1736661172.982340	end: 1736661173.560298
word: devos	start: 1736661173.560313	end: 1736661174.618522
word: manga	start: 1736661174.618540	end: 1736661175.215969
word: pasts	start: 1736661175.215985	end: 1736661175.812828
word: domes	start: 1736661175.812847	end: 1736661176.857819
word: bhuts	start: 1736661176.857835	end: 1736661177.933623
word: pasty	start: 1736661177.933639	end: 1736661178.975099
word: kieve	start: 1736661178.975120	end: 1736661179.581360
word: welsh	start: 1736661179.581377	end: 1736661180.632195
word: baric	start: 1736661180.632212	end: 1736661181.690159
word: forme	start: 1736661181.690178	end: 1736661182.708615
word: enema	start: 1736661182.708639	end: 1736661183.297120
word: bucks	start: 1736661183.297136	end: 1736661184.375776
word: forms	start: 1736661184.375791	end: 1736661185.438627
word: flier	start: 1736661185.438643	end: 1736661186.479968
word: kades	start: 1736661186.479993	end: 1736661187.516366
word: kolas	start: 1736661187.516382	end: 1736661188.533886
word: ohing	start: 1736661188.533901	end: 1736661189.613183
word: atmos	start: 1736661189.613198	end: 1736661190.670959
word: soaks	start: 1736661190.670975	end: 1736661191.268725
word: zatis	start: 1736661191.268742	end: 1736661192.296751
word: nanny	start: 1736661192.296768	end: 1736661192.632815
word: punny	start: 1736661192.632833	end: 1736661193.224267
word: grade	start: 1736661193.224284	end: 1736661194.272121
word: grith	start: 1736661194.272137	end: 1736661195.338920
word: hutia	start: 1736661195.338937	end: 1736661196.391758
word: curds	start: 1736661196.391783	end: 1736661197.447971
word: grads	start: 1736661197.447988	end: 1736661198.493791
word: tikas	start: 1736661198.493809	end: 1736661199.542136
word: cohen	start: 1736661199.542157	end: 1736661200.590467
word: dorba	start: 1736661200.590484	end: 1736661201.642441
word: paans	start: 1736661201.642462	end: 1736661202.246512
word: topek	start: 1736661202.246529	end: 1736661203.317580
word: gimps	start: 1736661203.317596	end: 1736661204.382587
word: papaw	start: 1736661204.382603	end: 1736661204.716694
word: shave	start: 1736661204.716711	end: 1736661205.780619
word: cumin	start: 1736661205.780635	end: 1736661206.847218
word: issei	start: 1736661206.847235	end: 1736661207.180071
word: comas	start: 1736661207.180085	end: 1736661208.219929
word: yowed	start: 1736661208.219943	end: 1736661209.272095
word: vampy	start: 1736661209.272110	end: 1736661210.331300
word: ladle	start: 1736661210.331315	end: 1736661210.913576
word: maims	start: 1736661210.913594	end: 1736661211.482899
word: spiks	start: 1736661211.482915	end: 1736661212.092110
word: quais	start: 1736661212.092144	end: 1736661213.132312
word: eliad	start: 1736661213.132329	end: 1736661214.213958
word: pongy	start: 1736661214.213975	end: 1736661215.297344
word: vozhd	start: 1736661215.297361	end: 1736661216.387757
word: bever	start: 1736661216.387776	end: 1736661216.983429
word: voces	start: 1736661216.983445	end: 1736661218.014727
word: razee	start: 1736661218.014743	end: 1736661218.623369
word: haler	start: 1736661218.623386	end: 1736661219.665788
word: dumps	start: 1736661219.665804	end: 1736661220.736141
word: avant	start: 1736661220.736156	end: 1736661221.332330
word: wombs	start: 1736661221.332346	end: 1736661222.407690
word: hests	start: 1736661222.407706	end: 1736661222.985241
word: toast	start: 1736661222.985257	end: 1736661223.571150
word: trove	start: 1736661223.571168	end: 1736661224.640736
word: courb	start: 1736661224.640752	end: 1736661225.714423
word: warre	start: 1736661225.714438	end: 1736661226.300440
word: mased	start: 1736661226.300490	end: 1736661227.345035
word: poilu	start: 1736661227.345050	end: 1736661228.401974
word: dwang	start: 1736661228.401991	end: 1736661229.466134
word: invar	start: 1736661229.466150	end: 1736661230.528442
word: newel	start: 1736661230.528458	end: 1736661231.133725
word: strag	start: 1736661231.133741	end: 1736661232.210348
word: maser	start: 1736661232.210364	end: 1736661233.229235
word: shawl	start: 1736661233.229251	end: 1736661234.303936
word: shaws	start: 1736661234.303953	end: 1736661234.904230
word: hoofs	start: 1736661234.904247	end: 1736661235.486854
word: aster	start: 1736661235.486869	end: 1736661236.538380
word: halfa	start: 1736661236.538395	end: 1736661237.139653
word: lovat	start: 1736661237.139676	end: 1736661238.198491
word: curfs	start: 1736661238.198508	end: 1736661239.261811
word: carry	start: 1736661239.261826	end: 1736661239.847682
word: pervs	start: 1736661239.847699	end: 1736661240.914180
word: yates	start: 1736661240.914196	end: 1736661241.955575
word: uhuru	start: 1736661241.955590	end: 1736661242.300072
word: ronte	start: 1736661242.300088	end: 1736661243.366053
word: soken	start: 1736661243.366069	end: 1736661244.448893
word: sokes	start: 1736661244.448908	end: 1736661245.033258
word: logoi	start: 1736661245.033274	end: 1736661245.639776
word: bahus	start: 1736661245.639822	end: 1736661246.702514
word: eater	start: 1736661246.702557	end: 1736661247.282546
word: ronts	start: 1736661247.282562	end: 1736661248.339638
word: kibei	start: 1736661248.339653	end: 1736661248.939477
word: galas	start: 1736661248.939498	end: 1736661249.523190
word: galax	start: 1736661249.523205	end: 1736661250.124346
word: litre	start: 1736661250.124363	end: 1736661251.179992
word: fowls	start: 1736661251.180014	end: 1736661252.236072
word: spims	start: 1736661252.236088	end: 1736661252.841585
word: pleas	start: 1736661252.841600	end: 1736661253.839402
word: quaky	start: 1736661253.839421	end: 1736661254.863730
word: nerka	start: 1736661254.863744	end: 1736661255.880877
word: awing	start: 1736661255.880895	end: 1736661256.955274
word: telex	start: 1736661256.955291	end: 1736661257.560301
word: acais	start: 1736661257.560316	end: 1736661258.137557
word: poser	start: 1736661258.137576	end: 1736661259.182484
word: bumfs	start: 1736661259.182500	end: 1736661260.207755
word: nerks	start: 1736661260.207769	end: 1736661261.265123
word: rappe	start: 1736661261.265138	end: 1736661261.851902
word: doree	start: 1736661261.851918	end: 1736661262.442433
word: tophe	start: 1736661262.442457	end: 1736661263.513328
word: yurta	start: 1736661263.513345	end: 1736661264.570573
word: samas	start: 1736661264.570589	end: 1736661264.906528
word: point	start: 1736661264.906544	end: 1736661265.958269
word: yeses	start: 1736661265.958288	end: 1736661266.299905
word: dores	start: 1736661266.299923	end: 1736661267.351753
word: durns	start: 1736661267.351771	end: 1736661268.416241
word: iglus	start: 1736661268.416260	end: 1736661269.480356
word: mudir	start: 1736661269.480373	end: 1736661270.540474
word: shays	start: 1736661270.540492	end: 1736661271.143208
word: begun	start: 1736661271.143224	end: 1736661272.216177
word: dowar	start: 1736661272.216192	end: 1736661273.286038
word: nempt	start: 1736661273.286054	end: 1736661274.374705
word: peels	start: 1736661274.374716	end: 1736661274.951193
word: plebs	start: 1736661274.951209	end: 1736661276.004160
word: allay	start: 1736661276.004264	end: 1736661276.338925
word: spiny	start: 1736661276.338942	end: 1736661277.421455
word: lemes	start: 1736661277.421471	end: 1736661278.011139
word: genua	start: 1736661278.011154	end: 1736661279.049030
word: races	start: 1736661279.049047	end: 1736661280.111264
word: women	start: 1736661280.111279	end: 1736661281.164530
word: urvas	start: 1736661281.164547	end: 1736661282.211246
word: topic	start: 1736661282.211261	end: 1736661283.278450
word: sambo	start: 1736661283.278465	end: 1736661284.356231
word: dicks	start: 1736661284.356249	end: 1736661285.416830
word: selah	start: 1736661285.416846	end: 1736661286.492089
word: probe	start: 1736661286.492172	end: 1736661287.531528
word: topis	start: 1736661287.531544	end: 1736661288.584096
word: fizzy	start: 1736661288.584112	end: 1736661289.195104
word: troys	start: 1736661289.195122	end: 1736661290.257406
word: uncus	start: 1736661290.257422	end: 1736661290.828025
word: sacks	start: 1736661290.828040	end: 1736661291.425139
word: frabs	start: 1736661291.425155	end: 1736661292.471785
word: heapy	start: 1736661292.471806	end: 1736661293.538358
word: oasts	start: 1736661293.538375	end: 1736661294.125050
word: comer	start: 1736661294.125067	end: 1736661295.169929
word: eldin	start: 1736661295.169945	end: 1736661296.237950
word: comet	start: 1736661296.237969	end: 1736661297.290338
word: mashy	start: 1736661297.290353	end: 1736661298.347848
word: curia	start: 1736661298.347863	end: 1736661299.385515
word: ponks	start: 1736661299.385529	end: 1736661300.439872
word: curie	start: 1736661300.439892	end: 1736661301.495110
word: soapy	start: 1736661301.495127	end: 1736661302.578922
word: curio	start: 1736661302.578939	end: 1736661303.633096
word: kaifs	start: 1736661303.633113	end: 1736661304.680145
word: grail	start: 1736661304.680162	end: 1736661305.729139
word: denes	start: 1736661305.729153	end: 1736661306.332639
word: kiosk	start: 1736661306.332656	end: 1736661306.898523
word: tardo	start: 1736661306.898539	end: 1736661307.948577
word: kluge	start: 1736661307.948593	end: 1736661308.995514
word: jibbs	start: 1736661308.995529	end: 1736661309.594852
word: argot	start: 1736661309.594869	end: 1736661310.657500
word: amene	start: 1736661310.657516	end: 1736661311.267862
word: newie	start: 1736661311.267878	end: 1736661311.868258
word: frack	start: 1736661311.868274	end: 1736661312.943900
word: ament	start: 1736661312.943918	end: 1736661314.007502
word: unrip	start: 1736661314.007525	end: 1736661315.070631
word: abcee	start: 1736661315.070663	end: 1736661315.663510
word: strep	start: 1736661315.663526	end: 1736661316.729327
word: tamin	start: 1736661316.729343	end: 1736661317.796933
word: strew	start: 1736661317.796949	end: 1736661318.875868
word: punts	start: 1736661318.875893	end: 1736661319.940437
word: erses	start: 1736661319.940454	end: 1736661320.258523
word: lover	start: 1736661320.258545	end: 1736661321.333442
word: ering	start: 1736661321.333458	end: 1736661322.415860
word: gojis	start: 1736661322.415878	end: 1736661323.482343
word: foehn	start: 1736661323.482360	end: 1736661324.538037
word: rebel	start: 1736661324.538053	end: 1736661325.131800
word: tokos	start: 1736661325.131816	end: 1736661325.726949
word: corby	start: 1736661325.726966	end: 1736661326.799073
word: wheat	start: 1736661326.799089	end: 1736661327.839283
word: sauts	start: 1736661327.839323	end: 1736661328.426581
word: tawai	start: 1736661328.426597	end: 1736661329.030485
word: regal	start: 1736661329.030500	end: 1736661330.093705
word: hooka	start: 1736661330.093720	end: 1736661330.688464
word: molto	start: 1736661330.688487	end: 1736661331.283008
word: fritt	start: 1736661331.283023	end: 1736661331.883984
word: yabby	start: 1736661331.884001	end: 1736661332.208379
word: gesso	start: 1736661332.208400	end: 1736661332.795947
word: telia	start: 1736661332.795963	end: 1736661333.839615
word: sahib	start: 1736661333.839631	end: 1736661334.931436
word: girrs	start: 1736661334.931452	end: 1736661335.517480
word: piney	start: 1736661335.517495	end: 1736661336.572911
word: glisk	start: 1736661336.572930	end: 1736661337.638180
word: premy	start: 1736661337.638197	end: 1736661338.712307
word: geals	start: 1736661338.712326	end: 1736661339.779214
word: dimer	start: 1736661339.779230	end: 1736661340.856703
word: dimes	start: 1736661340.856727	end: 1736661341.929261
word: bombo	start: 1736661341.929278	end: 1736661342.272030
word: lases	start: 1736661342.272048	end: 1736661342.869130
word: smeek	start: 1736661342.869146	end: 1736661343.491885
word: samel	start: 1736661343.491905	end: 1736661344.562930
word: durra	start: 1736661344.562946	end: 1736661345.151932
word: tryst	start: 1736661345.151947	end: 1736661345.728929
word: goofs	start: 1736661345.728979	end: 1736661346.315233
word: smees	start: 1736661346.315248	end: 1736661346.648416
word: owled	start: 1736661346.648432	end: 1736661347.703499
word: doris	start: 1736661347.703516	end: 1736661348.750673
word: flimp	start: 1736661348.750691	end: 1736661349.813126
word: wried	start: 1736661349.813142	end: 1736661350.862928
word: weigh	start: 1736661350.862943	end: 1736661351.919613
word: owlet	start: 1736661351.919632	end: 1736661352.973629
word: saran	start: 1736661352.973645	end: 1736661353.574742
word: spire	start: 1736661353.574787	end: 1736661354.641373
word: wordy	start: 1736661354.641389	end: 1736661355.716649
word: allel	start: 1736661355.716665	end: 1736661356.079213
word: wries	start: 1736661356.079229	end: 1736661357.110840
word: naffs	start: 1736661357.110855	end: 1736661357.697601
word: yexes	start: 1736661357.697617	end: 1736661358.299493
word: glade	start: 1736661358.299513	end: 1736661359.346181
word: spiry	start: 1736661359.346197	end: 1736661360.427874
word: glits	start: 1736661360.427890	end: 1736661361.484797
word: hallo	start: 1736661361.484812	end: 1736661362.073197
word: sloot	start: 1736661362.073220	end: 1736661362.672896
word: tikis	start: 1736661362.672917	end: 1736661363.274883
word: aurar	start: 1736661363.274912	end: 1736661363.595549
word: halls	start: 1736661363.595565	end: 1736661364.188127
word: barra	start: 1736661364.188143	end: 1736661364.517311
word: afore	start: 1736661364.517327	end: 1736661365.575506
word: jotty	start: 1736661365.575523	end: 1736661366.174299
word: kaneh	start: 1736661366.174320	end: 1736661367.219914
word: poise	start: 1736661367.219929	end: 1736661368.258965
word: hyson	start: 1736661368.258983	end: 1736661369.307893
word: barre	start: 1736661369.307915	end: 1736661369.908015
word: rupia	start: 1736661369.908041	end: 1736661370.973403
word: bedes	start: 1736661370.973420	end: 1736661371.571271
word: poach	start: 1736661371.571288	end: 1736661372.634814
word: heath	start: 1736661372.634830	end: 1736661373.214456
word: kanes	start: 1736661373.214474	end: 1736661374.243985
word: jiber	start: 1736661374.244016	end: 1736661375.294017
word: xenic	start: 1736661375.294033	end: 1736661376.351379
word: barro	start: 1736661376.351396	end: 1736661376.946831
word: twiny	start: 1736661376.946847	end: 1736661378.031895
word: setup	start: 1736661378.031913	end: 1736661379.128621
word: burgh	start: 1736661379.128638	end: 1736661380.196804
word: educe	start: 1736661380.196820	end: 1736661380.791237
word: firns	start: 1736661380.791261	end: 1736661381.831698
word: barry	start: 1736661381.831714	end: 1736661382.422637
word: gotch	start: 1736661382.422656	end: 1736661383.492106
word: dayan	start: 1736661383.492133	end: 1736661384.094417
word: cimar	start: 1736661384.094433	end: 1736661385.139260
word: educt	start: 1736661385.139277	end: 1736661386.219836
word: space	start: 1736661386.219851	end: 1736661387.280650
word: girth	start: 1736661387.280667	end: 1736661388.353691
word: musar	start: 1736661388.353726	end: 1736661389.411769
word: jeune	start: 1736661389.411785	end: 1736661389.997749
word: scads	start: 1736661389.997766	end: 1736661390.597134
word: pings	start: 1736661390.597150	end: 1736661391.647714
word: grame	start: 1736661391.647730	end: 1736661392.688473
word: fents	start: 1736661392.688490	end: 1736661393.731895
word: cores	start: 1736661393.731912	end: 1736661394.762657
word: wends	start: 1736661394.762674	end: 1736661395.802444
word: watap	start: 1736661395.802460	end: 1736661396.401668
word: souct	start: 1736661396.401683	end: 1736661397.480871
word: bicep	start: 1736661397.480913	end: 1736661398.548422
word: zhomo	start: 1736661398.548438	end: 1736661399.148080
word: yesks	start: 1736661399.148096	end: 1736661399.744218
word: desex	start: 1736661399.744248	end: 1736661400.343775
word: selfs	start: 1736661400.343790	end: 1736661400.943412
word: wicky	start: 1736661400.943430	end: 1736661402.023466
word: drill	start: 1736661402.023483	end: 1736661402.609407
word: frags	start: 1736661402.609426	end: 1736661403.647969
word: milor	start: 1736661403.648020	end: 1736661404.702260
word: milos	start: 1736661404.702283	end: 1736661405.771903
word: merle	start: 1736661405.771920	end: 1736661406.364785
word: progs	start: 1736661406.364800	end: 1736661407.423967
word: quare	start: 1736661407.423983	end: 1736661408.462400
word: vomer	start: 1736661408.462416	end: 1736661409.504054
word: grana	start: 1736661409.504069	end: 1736661410.097738
word: tikka	start: 1736661410.097755	end: 1736661410.677544
word: peers	start: 1736661410.677564	end: 1736661411.271478
word: quart	start: 1736661411.271494	end: 1736661412.323633
word: haves	start: 1736661412.323655	end: 1736661413.361504
word: peery	start: 1736661413.361520	end: 1736661413.967858
word: lunas	start: 1736661413.967874	end: 1736661415.016694
word: telly	start: 1736661415.016710	end: 1736661415.613624
word: maxis	start: 1736661415.613641	end: 1736661416.672791
word: cohoe	start: 1736661416.672813	end: 1736661417.267722
word: racks	start: 1736661417.267737	end: 1736661418.336597
word: varus	start: 1736661418.336624	end: 1736661419.378521
word: osmic	start: 1736661419.378538	end: 1736661420.461484
word: cohos	start: 1736661420.461500	end: 1736661421.053407
word: nasty	start: 1736661421.053447	end: 1736661422.128298
word: ghost	start: 1736661422.128314	end: 1736661423.196783
word: shuns	start: 1736661423.196803	end: 1736661423.782668
word: kangs	start: 1736661423.782683	end: 1736661424.842390
word: sukuk	start: 1736661424.842414	end: 1736661425.186209
word: borak	start: 1736661425.186249	end: 1736661426.237914
word: daych	start: 1736661426.237932	end: 1736661427.309135
word: goers	start: 1736661427.309151	end: 1736661428.349986
word: musca	start: 1736661428.350002	end: 1736661429.415865
word: soave	start: 1736661429.415883	end: 1736661430.474592
word: briar	start: 1736661430.474608	end: 1736661431.069256
word: spaed	start: 1736661431.069273	end: 1736661432.128702
word: varve	start: 1736661432.128719	end: 1736661432.700849
word: muils	start: 1736661432.700864	end: 1736661433.758717
word: puked	start: 1736661433.758748	end: 1736661434.834259
word: risps	start: 1736661434.834274	end: 1736661435.422292
word: fable	start: 1736661435.422313	end: 1736661436.492033
word: naker	start: 1736661436.492048	end: 1736661437.549900
word: argue	start: 1736661437.549917	end: 1736661438.612517
word: pises	start: 1736661438.612533	end: 1736661439.209738
word: razor	start: 1736661439.209756	end: 1736661439.788932
word: afoul	start: 1736661439.788949	end: 1736661440.855670
word: pukey	start: 1736661440.855700	end: 1736661441.914867
word: naans	start: 1736661441.914883	end: 1736661442.236086
word: direr	start: 1736661442.236121	end: 1736661442.831118
word: modii	start: 1736661442.831133	end: 1736661443.425647
word: fraim	start: 1736661443.425669	end: 1736661444.476883
word: fubar	start: 1736661444.476901	end: 1736661445.531488
word: saree	start: 1736661445.531504	end: 1736661446.129358
word: molys	start: 1736661446.129375	end: 1736661447.181186
word: proin	start: 1736661447.181200	end: 1736661448.240921
word: supra	start: 1736661448.240944	end: 1736661449.306901
word: kiley	start: 1736661449.306919	end: 1736661450.363769
word: ploat	start: 1736661450.363784	end: 1736661451.415481
word: rifer	start: 1736661451.415495	end: 1736661452.005850
word: hoops	start: 1736661452.005868	end: 1736661452.599798
word: allis	start: 1736661452.599815	end: 1736661453.185751
word: imshy	start: 1736661453.185774	end: 1736661454.260540
word: retro	start: 1736661454.260554	end: 1736661454.838320
word: quats	start: 1736661454.838338	end: 1736661455.885063
word: slosh	start: 1736661455.885081	end: 1736661456.482823
word: graph	start: 1736661456.482838	end: 1736661457.538147
word: sawah	start: 1736661457.538164	end: 1736661458.155618
word: wenge	start: 1736661458.155634	end: 1736661458.759602
word: exalt	start: 1736661458.759623	end: 1736661459.832492
word: twire	start: 1736661459.832509	end: 1736661460.885803
word: pacas	start: 1736661460.885820	end: 1736661461.480064
word: ghoul	start: 1736661461.480081	end: 1736661462.534495
word: amole	start: 1736661462.534514	end: 1736661463.603663
word: deshi	start: 1736661463.603755	end: 1736661464.665612
word: comma	start: 1736661464.665666	end: 1736661465.253867
word: roper	start: 1736661465.253900	end: 1736661465.842445
word: ropes	start: 1736661465.842468	end: 1736661466.896913
word: atocs	start: 1736661466.896929	end: 1736661467.957907
word: venal	start: 1736661467.957928	end: 1736661468.999683
word: brick	start: 1736661468.999699	end: 1736661470.063887
word: yrivd	start: 1736661470.063903	end: 1736661471.145936
word: mused	start: 1736661471.145967	end: 1736661472.210392
word: ropey	start: 1736661472.210408	end: 1736661473.276587
word: comms	start: 1736661473.276612	end: 1736661473.860148
word: eques	start: 1736661473.860167	end: 1736661474.452591
word: prese	start: 1736661474.452627	end: 1736661475.051704
word: fagin	start: 1736661475.051720	end: 1736661476.104374
word: ramee	start: 1736661476.104411	end: 1736661476.694124
word: hefte	start: 1736661476.694141	end: 1736661477.286716
word: hogan	start: 1736661477.286753	end: 1736661478.329465
word: riffs	start: 1736661478.329480	end: 1736661478.928959
word: pinko	start: 1736661478.928975	end: 1736661479.983826
word: teloi	start: 1736661479.983842	end: 1736661481.042492
word: ramen	start: 1736661481.042509	end: 1736661482.106604
word: zests	start: 1736661482.106627	end: 1736661482.691013
word: spags	start: 1736661482.691028	end: 1736661483.286210
word: ramet	start: 1736661483.286248	end: 1736661484.338374
word: sloth	start: 1736661484.338389	end: 1736661485.413656
word: heugh	start: 1736661485.413672	end: 1736661486.000993
word: lills	start: 1736661486.001008	end: 1736661486.330049
word: tozie	start: 1736661486.330064	end: 1736661487.393932
word: manul	start: 1736661487.393948	end: 1736661488.448047
word: softs	start: 1736661488.448062	end: 1736661489.048085
word: bumps	start: 1736661489.048102	end: 1736661490.117997
word: sough	start: 1736661490.118015	end: 1736661491.195114
word: appel	start: 1736661491.195129	end: 1736661491.795382
word: vawte	start: 1736661491.795399	end: 1736661492.849124
word: rybat	start: 1736661492.849137	end: 1736661493.923124
word: roast	start: 1736661493.923154	end: 1736661494.975408
word: festy	start: 1736661494.975431	end: 1736661496.024244
word: bwana	start: 1736661496.024264	end: 1736661496.629965
word: borde	start: 1736661496.629982	end: 1736661497.688402
word: lezzy	start: 1736661497.688420	end: 1736661498.287469
word: sarge	start: 1736661498.287509	end: 1736661499.355714
word: eensy	start: 1736661499.355731	end: 1736661499.954284
word: bords	start: 1736661499.954328	end: 1736661501.016522
word: peeve	start: 1736661501.016540	end: 1736661501.367820
word: sargo	start: 1736661501.367836	end: 1736661502.429070
word: scail	start: 1736661502.429085	end: 1736661503.503147
word: sixte	start: 1736661503.503165	end: 1736661504.588103
word: wurst	start: 1736661504.588119	end: 1736661505.656062
word: spahi	start: 1736661505.656080	end: 1736661506.717374
word: yenta	start: 1736661506.717390	end: 1736661507.779632
word: cyder	start: 1736661507.779648	end: 1736661508.844487
word: guyle	start: 1736661508.844503	end: 1736661509.910218
word: yages	start: 1736661509.910238	end: 1736661510.948032
word: slyly	start: 1736661510.948048	end: 1736661511.292782
word: sixty	start: 1736661511.292800	end: 1736661512.385700
word: racon	start: 1736661512.385715	end: 1736661513.450445
word: elint	start: 1736661513.450461	end: 1736661514.532417
word: duels	start: 1736661514.532433	end: 1736661515.590362
word: roate	start: 1736661515.590383	end: 1736661516.646986
word: dimly	start: 1736661516.647002	end: 1736661517.732132
word: bimas	start: 1736661517.732148	end: 1736661518.787405
word: await	start: 1736661518.787420	end: 1736661519.380580
word: turbo	start: 1736661519.380596	end: 1736661520.455852
word: twits	start: 1736661520.455868	end: 1736661521.030683
word: rials	start: 1736661521.030699	end: 1736661522.081259
word: regie	start: 1736661522.081275	end: 1736661522.686614
word: bored	start: 1736661522.686651	end: 1736661523.736911
word: boree	start: 1736661523.736948	end: 1736661524.323574
word: tegus	start: 1736661524.323620	end: 1736661525.379974
word: dowle	start: 1736661525.379990	end: 1736661526.448922
word: bries	start: 1736661526.448937	end: 1736661527.493633
word: omrah	start: 1736661527.493649	end: 1736661528.554516
word: peony	start: 1736661528.554557	end: 1736661529.616150
word: gulas	start: 1736661529.616166	end: 1736661530.652621
word: siped	start: 1736661530.652655	end: 1736661531.717055
word: spail	start: 1736661531.717070	end: 1736661532.779100
word: spain	start: 1736661532.779115	end: 1736661533.859634
word: lives	start: 1736661533.859651	end: 1736661534.912622
word: nudzh	start: 1736661534.912641	end: 1736661536.004840
word: attap	start: 1736661536.004857	end: 1736661536.347915
word: gobbo	start: 1736661536.347932	end: 1736661536.679961
word: spait	start: 1736661536.679977	end: 1736661537.743411
word: album	start: 1736661537.743427	end: 1736661538.841063
word: halse	start: 1736661538.841089	end: 1736661539.889993
word: dowly	start: 1736661539.890010	end: 1736661540.980200
word: corky	start: 1736661540.980216	end: 1736661542.088059
word: echos	start: 1736661542.088078	end: 1736661543.187794
word: bimbo	start: 1736661543.187810	end: 1736661543.774131
word: adits	start: 1736661543.774149	end: 1736661544.828761
word: zooid	start: 1736661544.828777	end: 1736661545.430668
word: selle	start: 1736661545.430684	end: 1736661545.767579
word: goons	start: 1736661545.767596	end: 1736661546.371734
word: twaes	start: 1736661546.371751	end: 1736661547.418754
word: noint	start: 1736661547.418771	end: 1736661548.012975
word: pappy	start: 1736661548.012992	end: 1736661548.348410
word: compo	start: 1736661548.348426	end: 1736661548.948218
word: burnt	start: 1736661548.948236	end: 1736661550.010385
word: napes	start: 1736661550.010402	end: 1736661551.127725
word: promo	start: 1736661551.127743	end: 1736661551.727732
word: sebum	start: 1736661551.727748	end: 1736661552.828680
word: plena	start: 1736661552.828697	end: 1736661553.902494
word: comps	start: 1736661553.902519	end: 1736661554.991290
word: compt	start: 1736661554.991317	end: 1736661556.083788
word: proms	start: 1736661556.083804	end: 1736661557.164711
word: swipe	start: 1736661557.164728	end: 1736661558.264865
word: deity	start: 1736661558.264882	end: 1736661559.327228
word: lunge	start: 1736661559.327244	end: 1736661560.409258
word: bohos	start: 1736661560.409278	end: 1736661561.010682
word: hooty	start: 1736661561.010700	end: 1736661561.622224
word: mushy	start: 1736661561.622241	end: 1736661562.710916
word: aarti	start: 1736661562.710943	end: 1736661563.322862
word: sawed	start: 1736661563.322881	end: 1736661564.429674
word: auric	start: 1736661564.429691	end: 1736661565.511183
word: crime	start: 1736661565.511200	end: 1736661566.556039
word: leear	start: 1736661566.556060	end: 1736661567.151236
word: awake	start: 1736661567.151252	end: 1736661567.740416
word: risus	start: 1736661567.740432	end: 1736661568.339148
word: bendy	start: 1736661568.339165	end: 1736661569.414502
word: halts	start: 1736661569.414518	end: 1736661570.467850
word: auris	start: 1736661570.467861	end: 1736661571.517795
word: vizor	start: 1736661571.517811	end: 1736661572.595085
word: stedd	start: 1736661572.595102	end: 1736661573.197789
word: taros	start: 1736661573.197806	end: 1736661574.250871
word: stede	start: 1736661574.250891	end: 1736661574.855632
word: moner	start: 1736661574.855649	end: 1736661575.905982
word: olein	start: 1736661575.905999	end: 1736661576.972432
word: kivas	start: 1736661576.972450	end: 1736661578.043478
word: wired	start: 1736661578.043495	end: 1736661579.112873
word: worms	start: 1736661579.112926	end: 1736661580.190472
word: ousts	start: 1736661580.190511	end: 1736661580.797904
word: wormy	start: 1736661580.797920	end: 1736661581.886620
word: veney	start: 1736661581.886639	end: 1736661582.494324
word: gutsy	start: 1736661582.494340	end: 1736661583.581273
word: bevue	start: 1736661583.581289	end: 1736661584.195039
word: ramin	start: 1736661584.195055	end: 1736661585.278986
word: pinot	start: 1736661585.279005	end: 1736661586.362052
word: toman	start: 1736661586.362110	end: 1736661587.447367
word: downs	start: 1736661587.447383	end: 1736661588.528286
word: neems	start: 1736661588.528308	end: 1736661589.131124
