word	expected_entropy	frequency
shrow	4.72149	0
sport	5.24733	62683851
cased	5.23738	382486
spill	4.11995	3890646
froze	4.21391	594804
bulks	3.8901	51261
lakes	5.24168	14947463
sesey	3.64172	0
paean	4.24822	79770
livor	4.54404	0
whizz	2.6157	114054
sweys	3.79768	0
tumps	4.41566	0
romeo	4.3955	4990395
swear	5.26731	3082372
imbed	4.26163	26877
uncut	3.50679	3929056
pushy	3.68384	255990
hists	4.4894	0
saddo	4.30714	65697
vetch	4.28965	150281
towel	5.17949	4901668
bribe	4.24954	646492
chips	4.57426	13982676
lotte	4.91333	255085
lumpy	3.36221	296904
vinyl	3.66696	17009819
kirks	3.98541	58558
newts	4.98532	89263
niton	4.19506	26617
celeb	3.94827	4548138
gutta	3.75246	78367
raffs	4.0345	0
highs	3.79363	7468394
synth	4.46287	1697095
rehab	4.71569	6460331
fatso	4.8682	78585
zymic	2.8033	30459
wynns	3.25644	44962
annas	3.65728	115640
taxol	4.49893	164459
taxon	4.42987	1333053
snort	5.50695	1522943
parka	3.60361	688453
feeze	2.61299	0
alowe	4.97334	0
trapt	4.45455	196767
orlop	3.82042	0
aloof	3.74875	294291
oribi	3.77071	14124
nebel	4.05047	91828
bings	4.27768	0
blame	4.70324	8170544
byssi	3.13051	0
jeeps	3.65629	359631
fusel	4.63671	0
tires	5.9888	8007166
yedes	4.16659	0
bahut	4.32621	0
hexes	3.99857	145736
yeahs	4.94061	247417
tsade	5.54945	0
halid	4.76069	0
soupy	4.15422	94968
pions	5.00591	133998
coude	4.75356	27331
blaes	5.32832	0
taint	4.64502	375008
daine	5.29653	17557
coxes	4.75962	34726
soles	5.04849	765275
coups	4.52318	234254
nowls	4.69999	0
pheer	4.38403	0
dojos	3.46952	34797
halms	4.81527	0
mucic	3.20136	65598
stull	4.24752	228078
pleat	5.11123	266830
slash	4.47479	2935535
gater	5.39414	38694
india	3.7073	87391857
rasps	4.3231	57142
stipa	4.94667	35952
weeps	4.06119	282891
kabab	2.36909	32906
defer	4.02183	1207925
libra	4.65885	1165757
khaki	3.4936	1481504
duked	3.43799	0
liken	4.71416	132264
hunts	4.78071	1310081
kipps	3.46919	25278
arums	4.89358	0
rille	4.74277	0
dunny	3.01393	75014
tores	6.05361	0
djins	4.13187	0
iodid	3.26007	0
dikey	4.09632	0
ulvas	4.45934	0
thrid	5.0517	52106
bobos	3.19393	27432
kylie	4.24936	2415779
tress	5.1043	170140
poler	5.20808	34859
cease	4.85606	4081957
trest	4.97406	0
surgy	4.14426	0
poles	5.38899	4074284
jello	3.56741	685368
poofy	2.93608	41542
thole	5.40405	84997
loins	5.32075	308897
kylin	3.68875	16091
lepra	4.99105	0
phuts	4.6267	0
ricer	4.43581	45703
recit	5.24066	35632
jacal	3.20248	0
appal	2.99342	27269
donne	4.39553	720360
think	4.4372	217856550
bally	3.35623	884078
dhole	5.03893	0
happi	3.57663	48438
baldy	3.86036	261017
butut	2.7457	0
tamer	5.505	355602
beigy	3.93849	0
sized	4.60458	12775596
warbs	4.62189	0
kvass	3.4974	0
junky	2.63165	384718
crawl	4.58987	2859784
lamer	5.25107	148317
amped	4.56691	318536
garbe	4.85872	31214
bunks	3.8264	214252
salvo	4.68128	454555
sizel	4.78506	0
whelm	4.23484	0
yoked	4.19324	71366
qualm	3.63422	34744
ixias	3.74182	0
carps	4.99806	84962
chere	4.52133	74424
swags	3.82521	137708
rants	5.53595	3561826
galls	4.28866	296535
erven	3.98977	23279
vakas	3.52408	0
dobby	2.95601	161122
sinus	4.22858	1738565
tufas	4.75084	0
bivia	3.16635	0
blush	4.19055	1722003
monty	4.32379	2730888
baste	5.35835	95369
moble	4.70938	81403
sient	5.66968	16892
javas	3.20636	0
bhang	4.0357	20562
dicts	4.9045	67766
cinqs	4.07718	0
flown	3.88008	1749635
bavin	4.0049	0
trins	5.55792	25806
droll	4.24526	196087
drubs	4.38543	16611
yobby	2.25036	0
poaka	3.59835	0
tatie	5.05663	0
scowp	4.10148	0
kiefs	4.50135	0
basts	4.31063	0
poake	4.77998	0
negro	4.80835	2489080
flocs	4.56428	15523
gummi	2.9294	202615
mauds	4.59824	0
dykes	4.2373	1060752
mirks	4.55193	0
hoove	3.92181	0
skimo	4.27483	0
tench	4.87026	96238
ealed	4.49963	0
kreng	4.28842	0
tatar	4.08543	317945
blist	4.88622	16549
holme	4.92739	260062
slump	4.15785	878659
roved	4.76252	31140
dense	4.50173	5225392
whomp	3.67303	31761
beano	4.80197	358497
penis	5.10253	18478169
onely	4.5332	82789
kotos	4.15918	0
holms	4.77242	33562
gowfs	3.97244	0
sepal	5.18054	32590
holes	5.4734	11529280
aleck	4.52785	69914
thaim	4.83355	0
squib	3.60431	112968
showy	4.14633	294798
squab	3.63164	50789
muntu	3.46386	0
clump	3.64773	345355
brugh	3.87915	14540
squeg	4.07491	0
klieg	4.4625	0
dangs	4.65153	0
leets	5.03979	25931
abrim	4.32236	0
sajou	4.16894	0
morse	5.41245	2382036
fucks	3.55967	3058134
disci	3.72428	131778
broad	4.66723	21370126
labor	4.7762	37866418
ebons	4.86433	0
gaspy	3.92609	0
cobia	4.34455	73031
varix	3.92557	0
heben	3.98079	0
chocs	4.20523	69794
weans	5.18714	0
flyte	4.3566	47235
bombe	3.79064	136941
coney	4.67757	568494
ejido	3.96226	49671
discs	4.05017	10404995
vairs	5.07673	0
mouls	4.77497	0
wilts	4.94924	261805
cadee	4.53055	0
totem	4.56451	955271
acold	4.64919	0
moons	4.25173	1073540
hylic	3.92095	0
certs	5.55957	596230
stent	4.80939	630695
aging	3.63406	12014007
tongs	5.07283	531760
obang	4.09111	0
etude	4.17088	338721
gilpy	3.66583	0
grouf	4.05022	0
terne	5.01269	0
wrick	3.90041	0
hylas	4.53142	34950
texts	4.15788	12095723
ihram	4.69083	31412
knosp	4.10862	0
riems	5.26011	0
crump	3.8526	328553
mases	4.69948	0
admix	3.59353	17678
edges	4.14686	7826115
kicky	2.69433	13023
trait	4.86643	1705417
bants	4.9999	0
group	4.19115	321842984
crown	4.44969	16651038
crool	4.23237	0
ahuru	3.97435	0
terns	5.75498	322293
justs	3.48133	19611
cried	5.22554	4352198
bible	4.1391	45080741
terfs	5.26993	0
solve	5.05928	13452150
ruana	4.08115	0
perts	5.39507	24257
terry	4.36384	13981773
orcin	4.75911	0
flaps	4.47281	1163036
magus	4.43445	290097
muxes	4.2219	13155
quoll	3.19263	23407
alibi	3.70054	448710
apods	4.76	0
swoop	3.61031	467481
ictic	3.0456	0
scalp	4.7085	1356840
mulie	4.73997	0
twain	4.76336	4530277
cries	5.66365	1878107
alloy	3.69022	5468839
wants	4.98096	32538214
bumbo	2.91754	51541
aurei	5.20377	0
kanji	3.45391	1018304
pacos	4.80015	0
caked	4.55967	91635
budos	4.27921	49160
stoop	4.18522	360440
linos	5.13639	0
stows	4.25006	29544
jokol	2.84886	0
links	4.57757	339926541
goffs	3.55447	22441
slaty	4.98787	49371
cabre	5.0858	0
zeros	4.76108	1194886
giver	4.51967	698546
fauve	4.12286	26199
vireo	4.8336	289521
brave	4.66739	5221356
sijos	3.75118	0
joeys	4.27904	38283
looie	4.73855	0
avine	4.80924	0
arris	4.84924	70170
claps	4.77555	151414
birse	5.24432	20224
azlon	3.98644	0
zilas	4.48632	0
baulk	3.87675	31004
testa	4.88892	282061
evils	4.80906	1015737
mania	3.84124	3688699
ceded	3.44632	316917
looms	4.27778	908800
lorry	4.02028	549887
cabby	3.02416	61542
downa	4.29484	0
acmes	5.08189	0
belie	4.31276	103562
felch	4.23142	29748
bleed	4.06003	1989071
plump	3.01954	3386553
filks	4.14638	0
sauba	3.80445	0
cedes	4.52934	59550
ogeed	4.03605	0
bales	5.29467	712551
almeh	4.97854	0
tasty	4.23226	3565676
bunde	4.24267	23237
blear	5.0058	0
awful	3.6668	5217370
walie	5.09001	0
dotes	5.59382	31347
musit	4.67247	0
impro	4.2302	80874
tulle	4.50913	336799
tight	3.82784	17981854
mozed	4.08909	0
hemps	4.56372	0
sithe	5.48574	14180
hapax	3.02242	13596
hoers	5.57291	0
damns	4.77444	26728
roupy	4.01256	0
bundy	3.32691	518060
oleum	4.501	65755
ngaio	4.38369	43660
gaudy	3.78038	248813
amman	2.92435	907030
caret	5.68365	284139
quair	4.22312	0
kiwis	3.49556	315840
pyned	4.13142	0
joles	4.89402	28157
fayed	4.23902	67037
cleck	3.52053	0
visor	4.62675	1850201
yerba	4.35116	427538
chess	4.43417	8293823
boozy	2.46169	71828
staph	4.86902	171410
bolus	4.58128	275931
foody	3.07409	40829
syped	4.44632	0
resus	4.51912	23306
flote	5.02394	0
rises	4.97155	4124482
users	4.47596	149320234
bream	4.67428	307756
rigid	3.79281	4240019
yeuks	4.1409	0
scrim	4.64853	146877
basal	3.9952	1821739
gibli	3.26888	0
jasey	4.2738	0
yelps	4.48292	40144
ruled	4.88302	5589851
regar	4.34535	13365
hawed	4.68787	14625
shrub	4.46208	1458217
burse	4.88142	32738
scody	4.22855	0
mirly	4.32473	0
gypsy	2.80698	2201227
redly	4.50669	0
skins	3.92789	7370612
begun	3.92379	8636352
burgh	3.8998	396862
skivy	3.5319	0
noyed	4.58004	0
patty	3.69737	2339693
muton	4.38909	0
pikul	3.89536	0
jiaos	4.54298	0
shuns	4.08245	85070
doucs	4.63584	0
thane	5.50459	423334
begat	4.58489	191296
tanty	4.02893	0
macon	4.40928	2437697
spire	5.38928	725421
varve	4.22607	0
guano	4.39271	191918
guans	4.73043	0
gyans	4.40711	0
sokes	4.51245	0
hakam	3.28895	19201
oases	4.93467	92726
roset	5.85363	24878
hakes	5.09857	31941
bronc	4.43755	87727
samas	3.63373	18769
shift	4.73348	19811555
gases	4.69116	4277836
wages	4.99214	8737438
zineb	3.90023	0
chiro	4.82497	123068
cokes	4.95995	97382
casky	3.96066	0
yoick	3.86223	0
ceric	4.34652	0
smolt	5.16613	111459
humpy	3.2041	45823
smirr	4.31273	0
roast	5.71147	3205415
tondi	4.81903	0
diane	5.30249	7081367
bezel	3.35959	1692595
netes	4.91583	0
knurl	4.08774	0
geits	5.37964	0
finch	3.97634	1816047
bawds	4.22343	0
nihil	3.92737	146679
agios	4.87141	230082
tarsi	5.51102	18846
tranq	4.63287	0
finos	4.61254	15235
taxis	4.87682	2034449
toeas	5.842	0
flame	4.63563	8527495
aloed	5.26015	0
dexie	3.69021	0
soree	5.2631	0
poesy	4.68864	62166
draff	3.61678	0
crine	5.21779	0
swole	5.19811	0
taluk	4.50503	55706
hared	5.35816	0
qajaq	1.62299	0
worst	5.13124	16975343
sansa	3.6912	217784
talak	4.01783	0
pilch	4.27501	67467
doves	4.87384	941403
peres	4.79637	415387
swive	4.54939	0
cukes	4.56451	0
swoln	4.69777	0
pareu	4.98473	0
satyr	5.11928	136838
scams	4.06025	2662588
ewhow	3.37739	0
babus	3.74909	0
aweto	4.89808	0
rotch	4.92364	17632
gazal	3.0873	13226
telex	4.05319	916110
pairs	5.30773	9432115
fjeld	3.62528	19150
aidoi	3.89314	0
wised	4.86475	27775
undee	4.02422	0
meads	5.10764	168366
eques	3.71049	0
spaed	5.19901	0
khaya	3.07159	17917
sofar	5.04232	49346
hiked	4.54035	321931
moyls	4.52284	0
wises	4.50268	67266
spain	4.91476	51553238
bowls	4.43155	4193933
napoo	3.76653	0
spams	3.96034	323676
loxed	4.45798	0
spait	5.23498	0
stink	4.69073	872742
villa	3.6046	17587586
width	4.30185	25182453
aband	3.62711	0
torch	5.06721	3360286
avoid	4.23912	36508203
stirs	4.84099	426699
loofa	3.82501	0
toile	5.7253	473077
bohos	3.87714	0
poots	4.45297	0
anoas	4.55877	0
hyper	4.37514	3153749
brast	5.15734	0
widdy	2.96956	0
jarls	4.72989	0
curie	5.09002	628416
kurus	3.74258	0
pluff	2.80659	0
orgia	4.62844	187239
bardo	4.58366	96541
mitts	4.3775	606942
thong	4.54252	7747699
looby	3.3363	32818
lepta	4.99666	13460
recco	4.21464	23464
thorn	5.17021	1421673
daych	3.9631	0
serve	4.45623	36697856
timon	4.7645	184883
shtik	4.70749	0
pesos	4.37383	1676404
shtup	4.48634	0
skeps	3.86043	0
makes	4.91035	87829598
frust	4.62318	0
unkid	3.79425	0
selle	4.18547	305996
pured	4.71871	0
fungs	3.87889	0
hamal	3.80422	0
quare	4.59147	64801
hokey	4.24551	204777
swayl	4.26539	0
wined	4.62463	36379
wefts	4.62964	20506
stymy	3.39341	0
vespa	4.33557	669846
haggs	3.99554	0
swamp	4.11937	2575587
carbo	4.61624	270809
bubus	2.72015	0
exies	4.12408	96019
comas	4.91565	104043
quart	4.39909	2002127
comet	5.11479	3116034
pulks	4.02733	0
zocco	2.24429	0
toyos	4.25255	0
sield	5.38484	0
raker	4.33418	55469
supra	4.74372	4329457
riped	4.93788	0
viver	3.99338	22892
jhala	3.37258	0
chelp	4.49286	0
trite	5.07282	287494
togue	5.03487	0
caffs	3.78556	0
ripen	5.01673	191197
genip	4.3612	0
redub	4.26367	0
fluor	4.32558	327545
nimbi	3.05282	0
mirid	3.94968	0
fasts	4.25338	144307
bloom	3.3637	5456938
hound	4.35589	2228633
sumis	3.98035	0
toges	5.58953	0
fishy	3.79561	658490
egest	4.3317	0
drill	4.19008	8248787
ardor	4.34194	155258
sugos	3.91966	0
melon	4.69112	1355214
horah	4.40571	0
rials	5.53141	161604
cumin	4.04474	612220
reads	5.52161	13174104
loast	5.62502	0
teend	4.53455	14094
aalii	3.46985	0
fidos	4.53064	0
nulls	4.0144	182242
enure	4.30076	0
unrip	4.28201	0
hench	3.8782	57115
burps	4.26105	57385
hates	5.66851	2034161
dsobo	3.48872	0
youth	4.30319	51426255
divna	4.07095	0
spout	4.8049	905624
shout	5.00556	3965861
lenis	5.40648	0
caste	5.61661	1166877
expel	3.29647	467751
teers	5.23511	47950
kapok	3.30724	170880
elect	4.33539	5748899
gluer	4.80702	0
creds	5.22366	44604
tabus	4.84083	66004
plays	4.46894	21753930
elegy	3.48234	295636
vodka	3.75585	2155662
denes	4.60749	77499
kohen	4.61743	92682
unfit	4.16012	814145
hahas	3.66297	22134
pownd	3.96206	0
choir	4.95758	5156247
kliks	3.81998	0
glial	3.94978	308665
smugs	3.48051	0
roate	5.92943	0
ropey	4.68703	27525
brown	4.17482	64112042
pumas	4.37845	152053
froes	5.32228	0
debus	4.47505	41084
brows	4.55118	409717
human	4.14576	160573748
stedd	4.48713	0
debit	4.7209	4633794
debar	4.82146	52384
nacre	5.29065	65713
brosy	4.39248	0
kirns	4.80162	0
niqab	3.55419	0
exalt	4.66053	193526
duppy	2.58422	14299
reked	4.04496	0
bries	5.44261	0
briar	4.17815	630788
jawan	2.87775	26233
rewax	4.1406	0
eking	3.9802	26695
acorn	4.94075	1825652
iglus	4.45485	0
lotos	4.67459	89016
mochi	4.14954	87210
ponks	4.39045	0
rupia	4.39562	0
pause	5.0893	4606318
agony	4.0971	1543205
syncs	3.5745	125756
pongy	3.70318	0
fents	5.00063	0
cruck	3.25574	0
betty	3.64681	6858121
mochy	3.79567	0
cytes	4.95728	24372
oriel	5.48362	208095
apron	4.73603	1617357
terts	5.09798	0
jakey	3.59559	16541
wanna	2.92643	10232302
bikes	4.69362	10740880
pervs	4.67918	41390
mamas	3.45796	649492
lobes	5.27175	491048
eskar	4.79156	0
solde	5.43427	24298
quonk	3.3168	0
sorbo	4.15336	54561
rayed	4.89108	89872
swish	3.88854	949054
maggs	3.80983	113889
allis	4.59675	603850
coomb	3.30448	0
rowan	4.66568	2014844
hutia	4.62847	0
hallo	4.1933	537426
rotls	5.57057	0
myopy	2.8764	0
ramee	4.68574	14922
amide	4.9158	316773
weest	4.50996	0
dinic	3.57591	0
ensky	3.87282	0
soces	4.79778	0
corby	4.10243	653551
klang	3.99972	309031
spars	4.48504	203700
mosso	3.31771	78236
rhino	4.83898	2619135
verge	3.8303	1422550
noble	4.8695	12604679
lunas	4.96564	153893
chare	5.36653	20082
hunks	4.11849	4776866
ziram	3.99398	0
stick	4.51456	22399126
kests	4.31975	0
coffs	3.72993	605245
fixed	3.83015	49215402
typps	3.54297	0
zilch	3.74879	116722
clank	4.22741	265523
lysin	4.34811	0
tubes	5.08574	7413309
hyson	4.18766	25651
cives	4.84726	0
ering	4.69614	115156
lysis	3.91316	380378
oxies	4.78859	0
poise	5.31539	339263
chary	4.49843	36745
surfs	3.8266	141721
baurs	4.85693	0
azido	3.87054	28802
mikra	4.30404	0
rifer	4.1584	0
wrath	4.79806	2486700
being	4.29463	242783091
gurls	4.71722	95876
awork	4.33198	0
curfs	4.34078	19951
qanat	3.61797	0
snark	4.84127	457068
eater	4.99766	1702828
pasts	4.45031	166896
elmen	4.03739	0
apses	4.6145	0
ooped	4.05183	0
tapir	5.18075	86809
syces	4.09722	0
vawte	4.60025	0
coved	4.46219	39880
skeer	4.48594	0
dowly	3.82366	0
skear	5.19066	0
oared	5.39759	0
donah	4.75406	0
welsh	4.6659	7346867
hests	4.66432	0
noule	5.05912	0
devos	4.63606	131748
eensy	3.89527	0
byway	2.60534	266973
welch	4.28902	3031408
knars	4.89114	0
funds	4.05581	55721876
sward	4.83365	78801
elain	5.12507	17472
serow	5.08992	0
noups	4.57722	0
swarm	4.64614	1158175
crabs	4.93104	1055615
hobos	3.90635	83858
bored	5.0138	5114852
boree	4.60305	16638
paans	4.28512	22788
quack	3.221	484886
woads	4.85495	0
noons	3.72303	0
booth	3.90137	7723310
seity	5.2328	0
sheet	4.98447	44295187
hurry	3.48253	3536968
naeve	4.17918	18025
augur	3.77368	120764
quaky	2.94261	0
hills	4.36763	25770218
nanas	3.70943	51563
wikis	3.54668	660621
sinds	4.23755	75367
calix	4.11049	61073
guyle	4.16256	0
triac	5.18268	90112
rimae	5.24101	0
amass	3.54468	181774
repro	4.22362	782095
bluff	2.69242	3906671
promo	3.72008	6616863
lucks	4.07923	38688
uptak	3.98745	0
proms	4.80603	390236
reman	4.94677	169056
smees	3.93252	0
ergon	4.69662	100011
issei	3.61321	24630
blurs	4.61548	268623
priss	4.31558	71355
prior	4.13222	62949059
argal	4.04658	0
house	5.12313	231310420
remix	4.159	7132676
bemad	4.35406	0
flobs	4.30507	0
mausy	4.21985	0
apnea	4.19736	950562
assam	3.12266	803070
yecch	3.39503	0
cuspy	3.62446	0
spore	5.42125	589081
airts	5.69893	0
neddy	3.43168	32471
joyed	3.90301	22666
takis	5.13364	57486
tenny	4.01687	44893
grews	4.83492	0
klong	3.92403	134105
gayal	3.4417	0
xysts	3.14014	0
labra	3.94409	0
holds	4.84919	18963546
cloze	4.2984	87246
septs	4.59194	20285
wames	4.98013	0
ships	4.10894	56365355
clipe	4.74779	28987
uncus	3.61774	0
brize	4.25657	32178
boyau	3.75451	0
sagas	3.61209	279405
mooed	4.21222	0
bosks	3.57999	0
frory	3.48366	0
gobbo	2.48638	26246
bosky	3.66667	0
keros	5.07499	0
ajies	5.01853	0
molto	4.04819	492050
ament	5.09246	68334
venal	4.58485	63578
venus	4.49867	4618752
steer	5.10385	2159937
artsy	4.976	333481
fetch	4.34914	2897593
fitch	4.1857	1518593
germy	4.08239	0
zinky	2.90141	0
wifey	3.88826	179979
dryly	3.36374	96792
fogey	4.06629	69046
tokes	5.39941	14407
crude	4.78508	5119129
nines	4.7251	208082
yipes	4.78993	29997
ester	4.7788	1581770
hexad	4.16601	0
yampy	2.91209	0
pirog	4.39699	0
iliad	4.0791	364994
taunt	4.34841	295148
mashy	4.16396	0
eloin	5.0239	0
bancs	4.63425	16230
teloi	5.18085	0
mambo	3.38315	5164902
doped	4.08383	646161
souts	4.59993	0
pargo	4.5303	23730
ulcer	4.8095	1336605
worms	4.69117	4027528
hexer	3.87004	0
adapt	3.88361	4675567
percs	5.08237	0
rummy	2.999	360935
beets	4.61476	439436
swipe	4.78351	524034
watap	3.63787	0
atocs	5.27065	0
cundy	3.59056	37743
solei	5.53201	16449
coxal	4.15451	0
haros	5.38608	0
woful	3.7894	0
piles	5.34432	1694029
dares	5.72164	526302
coled	5.04873	0
rotis	5.62246	35038
raven	4.91954	4630541
wakfs	3.84806	0
stone	5.64572	42494931
heils	5.45011	0
muist	4.79515	0
soily	4.93012	0
tichy	4.16035	76707
aidas	4.48016	0
fowls	4.36107	147855
ixnay	3.49147	0
punts	4.65666	362615
spawn	4.35635	1908837
ravey	4.49632	0
typed	4.36212	3681027
shaws	4.13834	82892
linns	4.36774	0
sabin	4.8234	371546
poule	4.89607	36866
gemma	3.62687	608694
sabes	4.6519	89001
glaum	4.0909	0
gesso	4.22432	88099
pouts	4.91106	38976
chack	3.41779	19946
brame	4.9372	65964
vifda	3.56965	0
cabin	4.39191	8052267
typey	3.71922	0
barre	4.59945	1839524
nadir	4.99182	353146
loris	5.51372	299596
loops	4.23449	5439483
octal	4.79112	557500
braes	5.53192	53166
sucre	5.15668	569392
treks	5.29077	440547
agate	4.56232	900451
gurus	3.90901	1217822
elvan	4.39587	0
pluto	4.46421	2466856
poilu	4.5372	32317
riffs	3.84681	864669
elves	4.21	1375481
barry	3.62146	12921548
suids	4.14029	0
jelly	3.02388	3698541
rices	5.44401	94158
fuzes	3.94462	14886
thing	4.47927	97451660
layer	5.06825	26912270
futon	4.17756	1278430
appel	4.23152	812311
desse	3.82924	16062
dayan	3.4829	130611
zooid	3.31238	0
paged	4.61717	300118
snags	4.16566	318312
cosie	5.34422	0
grail	4.88896	1122474
nawab	3.19362	60939
mujik	3.02456	0
mushy	3.67322	275321
inked	4.35987	406603
peach	4.68488	3938068
diota	4.961	0
cogue	4.62953	0
garbs	4.71786	37010
sined	5.33573	0
vakil	3.99695	48840
frena	4.81618	0
pulas	4.7085	0
wield	4.69048	419233
prore	4.56656	0
revel	4.12884	546018
rival	4.50963	4298220
troll	4.71849	2079165
nanny	2.82714	3025474
stage	5.46539	52518330
kinin	2.73949	22149
bolts	5.01081	3682849
rests	4.92573	2645136
risps	4.16156	0
viper	4.52077	2201559
mokos	3.69301	0
lomed	4.90666	0
jives	4.22416	21944
irade	5.41316	0
marge	4.95203	876008
jivey	3.40784	0
nempt	4.42938	0
avale	4.24729	0
maxis	4.28964	365513
tanka	3.88243	144512
flimp	3.6728	0
faded	3.93163	1899648
waste	5.35589	41089558
flier	4.95616	542812
tawny	4.26705	602308
penie	4.32482	0
kugel	4.1406	95845
skier	5.21517	863046
yrivd	3.8376	0
patsy	4.56715	1064602
bidon	4.26273	0
waver	4.61316	217064
unled	4.59498	0
nurdy	3.92165	0
tings	4.91971	142437
shown	4.54808	68755779
spoon	4.01495	4000406
yukes	4.2635	0
beans	5.15227	7607524
savoy	4.23648	1246516
sones	4.98819	72334
ibrik	3.33984	0
wonky	3.48641	125930
taels	5.92482	0
whist	4.68172	163310
wembs	4.17798	0
raxes	5.10546	0
juicy	3.18929	3778910
varus	4.71356	84284
pryse	4.69205	13384
raita	4.66286	40083
peery	3.8936	68711
conus	4.81264	401144
kapas	3.75589	17130
afire	5.13568	113772
puppy	1.93086	6662287
sedan	5.28667	4769270
ebony	4.06281	14831025
nares	5.78859	54047
gambs	4.18212	0
cohos	4.15878	0
limes	5.30707	254454
cadie	5.15678	0
rales	5.79166	28903
lummy	2.90227	0
gobos	3.72898	47193
rente	4.84822	38816
limax	3.91066	0
bombo	2.51889	34612
smoky	3.86178	1818184
molal	4.02599	0
steno	5.46449	201103
girrs	4.33956	0
molys	4.446	0
brios	5.01435	0
board	4.80413	212361059
dummy	2.66398	3230609
luaus	4.36344	41227
dryer	3.96713	5592001
cirls	5.21734	0
acing	4.21161	35956
yesks	3.59041	0
prase	5.47094	0
twyer	4.63464	0
anker	4.90957	175826
cutch	3.58994	0
sicky	3.86712	0
boabs	4.16856	0
masus	4.02538	0
kroon	3.79252	687367
nikau	4.05066	16356
maser	5.3967	177541
deuce	3.98896	970434
adays	3.80716	13959
fibro	4.11509	103901
laxly	3.00641	0
cubic	3.15523	5774261
slyly	2.89767	103507
taiko	4.77577	158469
parly	4.39861	0
mages	5.09619	349589
unset	5.14869	1035406
homos	4.04686	83610
domal	4.54495	0
auric	4.67422	79392
dervs	4.78294	0
hefte	4.11052	25798
harpy	4.22264	107008
oppos	3.12424	25152
twaes	5.54413	0
aurum	3.70831	141480
rappe	4.41986	21177
gawks	4.02129	0
dited	4.50296	0
spale	5.40202	0
softs	4.3144	162553
sakis	4.23948	27631
ronts	5.51732	0
aurar	3.577	0
cooks	3.85599	2470395
anura	4.00559	97111
judgy	2.65092	0
hacks	4.39972	3348166
hecks	4.44587	17000
seeks	3.66315	10174194
amino	4.48252	8273641
spalt	5.18242	0
lacey	4.72179	1539328
aroha	4.32975	51420
given	4.27533	125542966
namus	4.65314	0
dinos	4.92942	231419
frape	4.80714	0
zerks	4.20383	0
klaps	4.4237	0
stogy	4.4617	0
azoth	4.25955	0
error	3.72918	89396475
chalk	4.28589	2498505
pubis	4.21478	65001
dinky	3.59014	426751
azury	3.57193	0
berob	4.00428	0
chaps	4.71699	789805
farad	3.83717	96545
yates	5.3943	1980900
tolls	4.83099	995273
sulfo	4.32679	16910
archi	4.59157	260000
feres	4.56667	16519
pwned	4.20361	107434
junta	3.91481	629394
almud	4.1755	0
taver	5.26713	0
cider	5.0775	1743446
tests	4.19691	42336117
flews	4.48928	0
miner	5.04256	2264812
nicht	4.46131	2762565
seric	5.3471	0
downs	4.56457	4578206
fairy	4.32676	6435300
grana	4.01249	68072
devil	4.40098	12869511
lests	4.84192	0
ordos	4.38852	0
